@RELATION Jelly99999

@ATTRIBUTE countlinecode REAL
@ATTRIBUTE countclassbase REAL
@ATTRIBUTE countclasscoupled REAL
@ATTRIBUTE countclassderived REAL
@ATTRIBUTE countdeclmethodall REAL
@ATTRIBUTE countdeclmethod REAL
@ATTRIBUTE maxinheritancetree REAL
@ATTRIBUTE percentlackofcohesion REAL
@ATTRIBUTE countdeclinstancemethod REAL
@ATTRIBUTE countdeclinstancevariable REAL
@ATTRIBUTE defect {0.0,1.0}

@DATA
343.0,1.0,10.0,0.0,15.0,15.0,1.0,77.0,15.0,5.0,1.0
15.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0
14.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
37.0,1.0,4.0,0.0,63.0,7.0,3.0,0.0,7.0,0.0,1.0
36.0,1.0,7.0,0.0,18.0,6.0,3.0,0.0,6.0,0.0,1.0
265.0,1.0,15.0,0.0,99.0,20.0,3.0,91.0,20.0,5.0,1.0
128.0,1.0,12.0,0.0,19.0,11.0,3.0,79.0,11.0,4.0,1.0
27.0,1.0,4.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
184.0,1.0,1.0,0.0,3.0,3.0,1.0,66.0,1.0,0.0,1.0
546.0,1.0,23.0,0.0,58.0,31.0,2.0,79.0,21.0,3.0,1.0
2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1515.0,1.0,24.0,0.0,65.0,65.0,1.0,95.0,2.0,36.0,1.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
40.0,1.0,1.0,0.0,36.0,3.0,2.0,0.0,2.0,0.0,1.0
122.0,1.0,3.0,0.0,10.0,6.0,2.0,70.0,2.0,4.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
787.0,1.0,14.0,0.0,44.0,31.0,4.0,0.0,31.0,0.0,1.0
31.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,11.0,1.0
70.0,1.0,3.0,0.0,2.0,2.0,1.0,50.0,1.0,8.0,1.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056.0,1.0,62.0,0.0,295.0,116.0,3.0,94.0,116.0,13.0,1.0
15.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
1202.0,2.0,23.0,0.0,41.0,28.0,4.0,42.0,28.0,4.0,1.0
70.0,2.0,8.0,0.0,15.0,8.0,3.0,70.0,8.0,6.0,1.0
112.0,1.0,8.0,0.0,33.0,16.0,2.0,62.0,15.0,2.0,1.0
633.0,1.0,29.0,0.0,97.0,43.0,3.0,86.0,43.0,12.0,1.0
482.0,1.0,32.0,0.0,71.0,43.0,2.0,90.0,42.0,21.0,1.0
16.0,1.0,3.0,0.0,41.0,2.0,2.0,0.0,2.0,0.0,1.0
90.0,1.0,14.0,0.0,85.0,10.0,3.0,60.0,9.0,1.0,1.0
2006.0,1.0,64.0,0.0,208.0,100.0,3.0,96.0,100.0,6.0,1.0
16.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
9.0,1.0,2.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,1.0
13.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
907.0,2.0,18.0,0.0,87.0,48.0,2.0,86.0,34.0,14.0,1.0
291.0,1.0,38.0,0.0,83.0,14.0,3.0,89.0,13.0,2.0,1.0
24.0,1.0,3.0,0.0,4.0,4.0,1.0,12.0,4.0,2.0,1.0
1159.0,1.0,49.0,0.0,116.0,40.0,3.0,91.0,37.0,34.0,1.0
7.0,1.0,3.0,0.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,2.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0
6.0,1.0,2.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0
49.0,1.0,2.0,0.0,11.0,7.0,2.0,0.0,7.0,0.0,1.0
164.0,1.0,6.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0
614.0,1.0,7.0,0.0,43.0,30.0,4.0,0.0,28.0,0.0,1.0
55.0,2.0,6.0,0.0,62.0,6.0,3.0,0.0,6.0,0.0,1.0
1040.0,1.0,26.0,1.0,119.0,40.0,3.0,93.0,40.0,15.0,1.0
36.0,1.0,7.0,0.0,18.0,6.0,3.0,0.0,6.0,0.0,1.0
226.0,1.0,17.0,0.0,21.0,13.0,3.0,78.0,13.0,6.0,1.0
35.0,1.0,4.0,0.0,40.0,1.0,2.0,0.0,1.0,0.0,1.0
20.0,1.0,2.0,0.0,12.0,3.0,2.0,0.0,3.0,1.0,1.0
58.0,1.0,0.0,0.0,6.0,6.0,1.0,45.0,6.0,7.0,1.0
52.0,1.0,0.0,0.0,12.0,12.0,1.0,66.0,12.0,5.0,1.0
34.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
222.0,1.0,3.0,0.0,22.0,22.0,1.0,82.0,22.0,9.0,1.0
636.0,1.0,15.0,0.0,56.0,29.0,2.0,92.0,17.0,11.0,1.0
138.0,1.0,9.0,0.0,13.0,13.0,1.0,64.0,13.0,6.0,1.0
2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
46.0,1.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,1.0
36.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
445.0,1.0,8.0,0.0,224.0,122.0,2.0,97.0,122.0,9.0,1.0
150.0,1.0,11.0,0.0,47.0,8.0,2.0,50.0,6.0,1.0,1.0
90.0,1.0,6.0,0.0,17.0,4.0,4.0,33.0,4.0,3.0,1.0
23.0,1.0,2.0,0.0,10.0,3.0,3.0,33.0,3.0,1.0,1.0
342.0,2.0,8.0,0.0,54.0,15.0,2.0,74.0,15.0,12.0,1.0
63.0,1.0,2.0,0.0,3.0,3.0,1.0,33.0,3.0,1.0,1.0
114.0,1.0,1.0,0.0,9.0,4.0,2.0,0.0,4.0,0.0,1.0
44.0,1.0,3.0,0.0,14.0,1.0,4.0,0.0,1.0,0.0,1.0
62.0,1.0,4.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,1.0
5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0
79.0,2.0,9.0,0.0,7.0,7.0,1.0,85.0,6.0,3.0,1.0
10.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
10.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
16.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
112.0,1.0,1.0,0.0,11.0,11.0,1.0,81.0,11.0,2.0,1.0
190.0,1.0,2.0,0.0,25.0,10.0,4.0,65.0,9.0,2.0,1.0
20.0,1.0,2.0,1.0,22.0,5.0,2.0,25.0,5.0,1.0,1.0
272.0,2.0,5.0,0.0,221.0,119.0,2.0,0.0,119.0,0.0,1.0
111.0,1.0,10.0,1.0,46.0,18.0,2.0,90.0,18.0,13.0,1.0
747.0,1.0,19.0,0.0,300.0,35.0,4.0,82.0,34.0,5.0,1.0
51.0,1.0,6.0,1.0,15.0,5.0,2.0,0.0,5.0,0.0,1.0
223.0,1.0,16.0,0.0,46.0,24.0,3.0,0.0,24.0,0.0,1.0
220.0,1.0,15.0,0.0,67.0,21.0,3.0,79.0,21.0,7.0,1.0
66.0,1.0,11.0,0.0,20.0,5.0,3.0,0.0,5.0,0.0,1.0
302.0,1.0,30.0,1.0,265.0,86.0,3.0,95.0,85.0,2.0,1.0
12.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
75.0,1.0,4.0,0.0,8.0,8.0,1.0,55.0,6.0,5.0,1.0
9.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
54.0,1.0,0.0,0.0,4.0,4.0,1.0,62.0,4.0,2.0,1.0
421.0,3.0,6.0,0.0,35.0,35.0,1.0,86.0,35.0,9.0,1.0
890.0,3.0,18.0,0.0,240.0,138.0,2.0,97.0,138.0,17.0,1.0
497.0,1.0,8.0,0.0,62.0,23.0,2.0,65.0,23.0,3.0,1.0
18.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,15.0,0.0,1.0
52.0,1.0,6.0,0.0,6.0,6.0,1.0,75.0,5.0,3.0,1.0
47.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
41.0,2.0,5.0,0.0,10.0,10.0,1.0,0.0,10.0,0.0,0.0
152.0,1.0,0.0,0.0,18.0,18.0,1.0,94.0,1.0,0.0,1.0
350.0,1.0,12.0,1.0,35.0,35.0,1.0,87.0,33.0,5.0,1.0
13.0,2.0,4.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0
65.0,1.0,5.0,0.0,4.0,4.0,1.0,60.0,2.0,3.0,0.0
15.0,1.0,2.0,0.0,41.0,2.0,2.0,50.0,2.0,2.0,1.0
19.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0
14.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
46.0,1.0,7.0,0.0,202.0,6.0,4.0,46.0,6.0,3.0,1.0
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
48.0,1.0,1.0,0.0,5.0,5.0,1.0,33.0,5.0,3.0,0.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
53.0,1.0,1.0,0.0,6.0,6.0,1.0,38.0,6.0,3.0,0.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
121.0,1.0,6.0,0.0,20.0,7.0,4.0,0.0,7.0,0.0,0.0
69.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
13.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0
16.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0
23.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
287.0,2.0,0.0,0.0,32.0,32.0,1.0,90.0,32.0,7.0,1.0
255.0,1.0,7.0,0.0,13.0,13.0,1.0,63.0,10.0,4.0,0.0
37.0,1.0,1.0,0.0,4.0,4.0,1.0,33.0,4.0,3.0,0.0
3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,2.0,0.0,3.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0
3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0
259.0,1.0,7.0,0.0,29.0,16.0,4.0,18.0,13.0,1.0,0.0
20.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0
5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
119.0,1.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0
138.0,1.0,5.0,0.0,47.0,3.0,2.0,66.0,2.0,4.0,1.0
27.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
25.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
20.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
30.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
8.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
34.0,1.0,0.0,0.0,6.0,6.0,2.0,58.0,6.0,4.0,1.0
54.0,1.0,0.0,0.0,5.0,5.0,1.0,19.0,5.0,3.0,0.0
78.0,1.0,2.0,0.0,6.0,6.0,1.0,70.0,6.0,4.0,1.0
8.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
14.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
3.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
56.0,1.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0
14.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
9.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
14.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
41.0,1.0,2.0,0.0,7.0,7.0,2.0,0.0,6.0,0.0,0.0
4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
108.0,2.0,0.0,0.0,12.0,12.0,1.0,62.0,12.0,4.0,1.0
107.0,1.0,1.0,0.0,23.0,10.0,4.0,0.0,8.0,0.0,1.0
17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,2.0,1.0,131.0,5.0,5.0,1.0,0.0,5.0,0.0,1.0
560.0,1.0,9.0,27.0,44.0,44.0,1.0,70.0,44.0,3.0,1.0
54.0,1.0,3.0,0.0,8.0,8.0,1.0,62.0,8.0,5.0,1.0
47.0,1.0,3.0,0.0,7.0,7.0,1.0,53.0,7.0,4.0,1.0
291.0,1.0,11.0,0.0,65.0,26.0,2.0,81.0,26.0,15.0,1.0
7.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
1141.0,1.0,21.0,0.0,13.0,13.0,2.0,96.0,13.0,0.0,1.0
27.0,1.0,2.0,0.0,46.0,2.0,2.0,25.0,2.0,2.0,1.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
43.0,1.0,3.0,0.0,46.0,2.0,2.0,62.0,2.0,4.0,1.0
23.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
49.0,1.0,4.0,0.0,46.0,2.0,2.0,60.0,2.0,5.0,1.0
18.0,1.0,4.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
35.0,1.0,4.0,0.0,46.0,2.0,2.0,33.0,2.0,3.0,1.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
44.0,1.0,5.0,0.0,46.0,2.0,2.0,37.0,2.0,4.0,1.0
7.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
232.0,1.0,9.0,0.0,46.0,2.0,2.0,79.0,2.0,22.0,1.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
14.0,1.0,2.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
29.0,1.0,3.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,0.0
36.0,1.0,3.0,0.0,46.0,2.0,2.0,62.0,2.0,4.0,1.0
16.0,1.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
55.0,1.0,4.0,0.0,46.0,2.0,2.0,71.0,2.0,7.0,1.0
11.0,1.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
20.0,1.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0
93.0,1.0,5.0,0.0,46.0,2.0,2.0,76.0,2.0,13.0,1.0
15.0,1.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
21.0,1.0,5.0,0.0,8.0,3.0,2.0,0.0,3.0,0.0,1.0
13.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
13.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0
33.0,1.0,2.0,0.0,46.0,2.0,2.0,50.0,2.0,3.0,1.0
15.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0
29.0,1.0,3.0,0.0,46.0,2.0,2.0,25.0,2.0,2.0,1.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
31.0,1.0,3.0,0.0,47.0,3.0,2.0,55.0,3.0,3.0,1.0
9.0,1.0,3.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0
343.0,1.0,2.0,0.0,24.0,24.0,2.0,0.0,20.0,0.0,0.0
5.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
6.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
22.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
558.0,1.0,2.0,0.0,26.0,26.0,1.0,0.0,0.0,0.0,1.0
33.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
45.0,1.0,8.0,0.0,9.0,9.0,1.0,11.0,8.0,1.0,1.0
53.0,1.0,6.0,2.0,13.0,13.0,2.0,80.0,13.0,2.0,1.0
164.0,2.0,8.0,2.0,22.0,22.0,1.0,89.0,22.0,13.0,0.0
29.0,2.0,4.0,0.0,873.0,7.0,4.0,42.0,7.0,1.0,1.0
393.0,1.0,13.0,1.0,33.0,33.0,2.0,85.0,33.0,3.0,0.0
9.0,1.0,3.0,0.0,41.0,2.0,2.0,0.0,2.0,0.0,1.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
37.0,2.0,2.0,0.0,5.0,5.0,1.0,19.0,5.0,3.0,1.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
331.0,2.0,8.0,0.0,22.0,22.0,1.0,0.0,22.0,1.0,0.0
111.0,1.0,4.0,0.0,8.0,8.0,2.0,66.0,7.0,7.0,0.0
7.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
77.0,1.0,8.0,0.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0
8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4.0,1.0,2.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0
15.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
15.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
102.0,2.0,11.0,0.0,39.0,21.0,2.0,81.0,21.0,7.0,0.0
14.0,1.0,1.0,0.0,3.0,3.0,1.0,33.0,0.0,0.0,0.0
182.0,2.0,12.0,0.0,28.0,28.0,1.0,75.0,28.0,3.0,0.0
193.0,2.0,10.0,0.0,44.0,44.0,1.0,93.0,44.0,14.0,0.0
166.0,5.0,15.0,0.0,962.0,25.0,3.0,88.0,25.0,8.0,1.0
491.0,2.0,27.0,0.0,44.0,26.0,2.0,90.0,26.0,18.0,1.0
28.0,1.0,8.0,0.0,30.0,2.0,2.0,50.0,2.0,1.0,1.0
14.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0
24.0,2.0,3.0,0.0,661.0,4.0,4.0,0.0,4.0,0.0,1.0
13.0,1.0,4.0,0.0,30.0,2.0,2.0,0.0,2.0,0.0,1.0
14.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
25.0,2.0,2.0,0.0,4.0,4.0,1.0,50.0,4.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0
413.0,3.0,17.0,0.0,888.0,22.0,4.0,90.0,21.0,9.0,1.0
4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
28.0,1.0,5.0,0.0,30.0,4.0,4.0,87.0,4.0,6.0,1.0
122.0,2.0,10.0,2.0,18.0,18.0,1.0,87.0,18.0,10.0,0.0
32.0,2.0,6.0,0.0,93.0,7.0,2.0,0.0,7.0,0.0,0.0
28.0,4.0,6.0,0.0,1168.0,6.0,6.0,66.0,6.0,2.0,1.0
170.0,2.0,15.0,0.0,960.0,23.0,3.0,90.0,23.0,11.0,1.0
136.0,1.0,17.0,0.0,31.0,13.0,2.0,86.0,13.0,5.0,0.0
17.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
385.0,4.0,19.0,0.0,844.0,31.0,3.0,91.0,31.0,20.0,1.0
12.0,1.0,2.0,0.0,22.0,2.0,3.0,100.0,2.0,6.0,1.0
24.0,1.0,2.0,0.0,11.0,3.0,3.0,0.0,3.0,1.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
188.0,2.0,13.0,0.0,884.0,18.0,4.0,85.0,18.0,13.0,1.0
190.0,3.0,19.0,0.0,21.0,21.0,1.0,87.0,21.0,10.0,0.0
53.0,1.0,8.0,0.0,18.0,7.0,2.0,57.0,7.0,1.0,0.0
761.0,2.0,25.0,2.0,86.0,86.0,1.0,95.0,84.0,24.0,0.0
4.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
100.0,5.0,15.0,0.0,9.0,9.0,1.0,58.0,9.0,4.0,0.0
429.0,2.0,19.0,0.0,66.0,66.0,1.0,93.0,66.0,22.0,1.0
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
272.0,7.0,23.0,2.0,28.0,28.0,1.0,89.0,28.0,12.0,1.0
58.0,1.0,9.0,0.0,18.0,7.0,2.0,57.0,7.0,2.0,0.0
18.0,0.0,8.0,4.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0
4.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
16.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
12.0,0.0,2.0,3.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0
83.0,2.0,6.0,0.0,106.0,20.0,2.0,60.0,20.0,2.0,0.0
194.0,1.0,16.0,2.0,834.0,21.0,3.0,88.0,21.0,8.0,1.0
30.0,2.0,3.0,0.0,5.0,5.0,1.0,50.0,5.0,2.0,0.0
4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
162.0,1.0,14.0,0.0,858.0,16.0,4.0,79.0,16.0,8.0,1.0
414.0,2.0,24.0,0.0,867.0,33.0,4.0,90.0,33.0,14.0,1.0
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
143.0,1.0,10.0,0.0,852.0,10.0,4.0,79.0,10.0,10.0,1.0
1188.0,1.0,51.0,0.0,883.0,49.0,4.0,92.0,49.0,42.0,1.0
8.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
8.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
115.0,2.0,16.0,0.0,12.0,12.0,1.0,75.0,12.0,2.0,1.0
105.0,1.0,10.0,0.0,853.0,11.0,4.0,66.0,11.0,3.0,1.0
27.0,1.0,2.0,0.0,11.0,3.0,3.0,33.0,3.0,2.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
37.0,1.0,5.0,0.0,941.0,4.0,3.0,0.0,4.0,0.0,1.0
162.0,1.0,16.0,0.0,856.0,8.0,4.0,75.0,8.0,9.0,1.0
22.0,1.0,3.0,0.0,3.0,3.0,1.0,22.0,3.0,3.0,1.0
22.0,1.0,5.0,0.0,10.0,2.0,2.0,0.0,2.0,2.0,1.0
29.0,1.0,5.0,0.0,24.0,2.0,2.0,0.0,2.0,2.0,1.0
7.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0
123.0,2.0,10.0,0.0,25.0,25.0,1.0,85.0,25.0,8.0,0.0
126.0,1.0,12.0,0.0,46.0,13.0,2.0,42.0,13.0,2.0,0.0
26.0,1.0,4.0,1.0,870.0,4.0,4.0,62.0,4.0,2.0,1.0
686.0,1.0,29.0,1.0,75.0,75.0,1.0,95.0,70.0,5.0,1.0
771.0,1.0,27.0,0.0,634.0,42.0,2.0,91.0,42.0,33.0,1.0
38.0,1.0,0.0,0.0,6.0,6.0,1.0,61.0,4.0,2.0,0.0
6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0
57.0,1.0,2.0,0.0,16.0,8.0,3.0,50.0,8.0,5.0,0.0
7.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
6.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0
4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
276.0,1.0,17.0,0.0,24.0,24.0,2.0,87.0,21.0,2.0,1.0
24.0,1.0,3.0,0.0,17.0,4.0,2.0,0.0,4.0,0.0,1.0
172.0,1.0,8.0,0.0,41.0,12.0,2.0,83.0,12.0,8.0,0.0
40.0,1.0,5.0,0.0,13.0,5.0,2.0,60.0,5.0,2.0,0.0
233.0,2.0,17.0,0.0,24.0,24.0,1.0,84.0,24.0,12.0,1.0
22.0,1.0,3.0,0.0,643.0,3.0,3.0,0.0,3.0,0.0,1.0
674.0,2.0,20.0,0.0,613.0,21.0,2.0,90.0,20.0,24.0,1.0
90.0,1.0,0.0,0.0,8.0,8.0,1.0,37.0,8.0,2.0,0.0
32.0,1.0,3.0,0.0,2.0,2.0,1.0,83.0,2.0,12.0,1.0
467.0,1.0,19.0,0.0,613.0,21.0,2.0,87.0,21.0,37.0,1.0
6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
409.0,2.0,23.0,0.0,929.0,22.0,5.0,82.0,22.0,11.0,1.0
23.0,1.0,6.0,0.0,15.0,4.0,2.0,0.0,4.0,0.0,0.0
11.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
90.0,1.0,9.0,0.0,871.0,5.0,4.0,65.0,5.0,4.0,1.0
27.0,2.0,3.0,0.0,5.0,5.0,1.0,50.0,5.0,2.0,0.0
